# Groupings of all ligands that may be found in the BioLiP structural database
# The 4 nucleic acids entries ("NUCACID_") include: NUCDNA, NUCDNAB, NUCRNA, NUCRNAB
# The 2 DNA entries ("DNA_") include: NUCDNA, NUCDNAB
# The 2 RNA entries ("RNA_") include: NUCRNA, NUCRNAB
# All 204 ion entries ("ION_") were extracted from wwPDB's Chemical Component Dictionary (http://www.wwpdb.org/data/ccd),
# All 8428 drug entries ("DRUGLIKE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to drug SMILES strings obtained from DrugBank (https://www.drugbank.ca/releases/latest)
# All 4070 metabolite entries ("METABOLITE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to *endogenous metabolite* SMILES strings from the Human Metabolome Database
#  (http://www.hmdb.ca/system/downloads/current/hmdb_metabolites.zip)
# LAST UPDATED: September 26, 2018
#group_name	original_ligand_mmCIF_identifier
METABOLITE_	WPL
METABOLITE_	WRR
METABOLITE_	WRS
METABOLITE_	WS6
METABOLITE_	WSD
METABOLITE_	WST
METABOLITE_	WTZ
METABOLITE_	WWF
METABOLITE_	WZO
METABOLITE_	X0X
METABOLITE_	X15
METABOLITE_	X1E
METABOLITE_	X1P
METABOLITE_	X1X
METABOLITE_	X2W
METABOLITE_	X2X
METABOLITE_	X41
METABOLITE_	X4A
METABOLITE_	X6X
METABOLITE_	X81
METABOLITE_	X89
METABOLITE_	X8M
METABOLITE_	X8W
METABOLITE_	X90
METABOLITE_	X92
METABOLITE_	X93
METABOLITE_	X94
METABOLITE_	X95
METABOLITE_	X9X
METABOLITE_	XA7
METABOLITE_	XAD
METABOLITE_	XAN
METABOLITE_	XAT
METABOLITE_	XBK
METABOLITE_	XBP
METABOLITE_	XBZ
METABOLITE_	XCP
METABOLITE_	XCT
METABOLITE_	XDE
METABOLITE_	XDP
METABOLITE_	XDX
METABOLITE_	XEG
METABOLITE_	XFW
METABOLITE_	XGP
METABOLITE_	XGU
METABOLITE_	XL3
METABOLITE_	XLF
METABOLITE_	XLM
METABOLITE_	XLS
METABOLITE_	XMP
METABOLITE_	XNS
METABOLITE_	XOG
METABOLITE_	XP4
METABOLITE_	XP5
METABOLITE_	XPA
METABOLITE_	XPG
METABOLITE_	XPM
METABOLITE_	XQG
METABOLITE_	XSP
METABOLITE_	XT1
METABOLITE_	XT2
METABOLITE_	XTH
METABOLITE_	XTN
METABOLITE_	XTS
METABOLITE_	XUL
METABOLITE_	XX6
METABOLITE_	XX7
METABOLITE_	XXC
METABOLITE_	XXD
METABOLITE_	XXM
METABOLITE_	XXR
METABOLITE_	XXT
METABOLITE_	XXX
METABOLITE_	XYA
METABOLITE_	XYB
METABOLITE_	XYC
METABOLITE_	XYL
METABOLITE_	XYP
METABOLITE_	XYQ
METABOLITE_	XYS
METABOLITE_	XYT
METABOLITE_	XYZ
METABOLITE_	XZP
METABOLITE_	Y01
METABOLITE_	Y1
METABOLITE_	Y13
METABOLITE_	Y39
METABOLITE_	Y50
METABOLITE_	Y8I
METABOLITE_	Y9Z
METABOLITE_	YCN
METABOLITE_	YCP
METABOLITE_	YEG
METABOLITE_	YI3
METABOLITE_	YI6
METABOLITE_	YLG
METABOLITE_	YLL
METABOLITE_	YNC
METABOLITE_	YRL
METABOLITE_	YT3
METABOLITE_	YTH
METABOLITE_	YTX
METABOLITE_	YYY
METABOLITE_	YZY
METABOLITE_	Z
METABOLITE_	Z0P
METABOLITE_	Z22
METABOLITE_	Z4K
METABOLITE_	Z4S
METABOLITE_	Z6J
METABOLITE_	Z6X
METABOLITE_	Z80
METABOLITE_	Z9M
METABOLITE_	ZAL
METABOLITE_	ZAZ
METABOLITE_	ZBA
METABOLITE_	ZCW
METABOLITE_	ZD2
METABOLITE_	ZD6
METABOLITE_	ZDA
METABOLITE_	ZDM
METABOLITE_	ZDP
METABOLITE_	ZDR
METABOLITE_	ZE7
METABOLITE_	ZEA
METABOLITE_	ZER
METABOLITE_	ZEX
METABOLITE_	ZEZ
METABOLITE_	ZGB
METABOLITE_	ZGC
METABOLITE_	ZHB
METABOLITE_	ZIP
METABOLITE_	ZIR
METABOLITE_	ZOD
METABOLITE_	ZOE
METABOLITE_	ZOZ
METABOLITE_	ZPC
METABOLITE_	ZPE
METABOLITE_	ZPF
METABOLITE_	ZPG
METABOLITE_	ZR
METABOLITE_	ZTP
METABOLITE_	ZYC
METABOLITE_	ZYD
METABOLITE_	ZZ7
METABOLITE_	ZZ9
METABOLITE_	ZZC
METABOLITE_	ZZI
METABOLITE_	ZZZ
DRUGLIKE_	001
DRUGLIKE_	007
DRUGLIKE_	008
DRUGLIKE_	00C
DRUGLIKE_	00G
DRUGLIKE_	00O
DRUGLIKE_	00S
DRUGLIKE_	010
DRUGLIKE_	011
DRUGLIKE_	017
DRUGLIKE_	022
DRUGLIKE_	024
DRUGLIKE_	028
DRUGLIKE_	02K
DRUGLIKE_	02L
DRUGLIKE_	02N
DRUGLIKE_	02U
DRUGLIKE_	02X
DRUGLIKE_	032
DRUGLIKE_	037
DRUGLIKE_	039
DRUGLIKE_	03E
DRUGLIKE_	03K
DRUGLIKE_	03V
DRUGLIKE_	03Y
DRUGLIKE_	041
DRUGLIKE_	042
DRUGLIKE_	045
DRUGLIKE_	047
DRUGLIKE_	04J
DRUGLIKE_	057
DRUGLIKE_	059
DRUGLIKE_	05N
DRUGLIKE_	060
DRUGLIKE_	069
DRUGLIKE_	06X
DRUGLIKE_	06Y
DRUGLIKE_	074
DRUGLIKE_	07E
DRUGLIKE_	07L
DRUGLIKE_	084
DRUGLIKE_	08D
DRUGLIKE_	08H
DRUGLIKE_	08J
DRUGLIKE_	08Y
DRUGLIKE_	097
DRUGLIKE_	099
DRUGLIKE_	0A
DRUGLIKE_	0A0
DRUGLIKE_	0A2
DRUGLIKE_	0A3
DRUGLIKE_	0A9
DRUGLIKE_	0AD
DRUGLIKE_	0AF
DRUGLIKE_	0AG
DRUGLIKE_	0AL
DRUGLIKE_	0AP
DRUGLIKE_	0AR
DRUGLIKE_	0AS
DRUGLIKE_	0AT
DRUGLIKE_	0AU
DRUGLIKE_	0AV
DRUGLIKE_	0AY
DRUGLIKE_	0AZ
DRUGLIKE_	0BD
DRUGLIKE_	0BP
DRUGLIKE_	0BR
DRUGLIKE_	0BT
DRUGLIKE_	0BU
DRUGLIKE_	0BV
DRUGLIKE_	0C
DRUGLIKE_	0CH
DRUGLIKE_	0CK
DRUGLIKE_	0CO
DRUGLIKE_	0DA
DRUGLIKE_	0DC
DRUGLIKE_	0DG
DRUGLIKE_	0DS
DRUGLIKE_	0DT
DRUGLIKE_	0E5
DRUGLIKE_	0EA
DRUGLIKE_	0EH
DRUGLIKE_	0ET
DRUGLIKE_	0FX
DRUGLIKE_	0G
DRUGLIKE_	0HK
DRUGLIKE_	0HW
DRUGLIKE_	0HX
DRUGLIKE_	0HZ
DRUGLIKE_	0IV
DRUGLIKE_	0J9
DRUGLIKE_	0JN
DRUGLIKE_	0JT
DRUGLIKE_	0JY
DRUGLIKE_	0KF
DRUGLIKE_	0KV
DRUGLIKE_	0L1
DRUGLIKE_	0LA
DRUGLIKE_	0LI
DRUGLIKE_	0LN
DRUGLIKE_	0MK
DRUGLIKE_	0MO
DRUGLIKE_	0N2
DRUGLIKE_	0NZ
DRUGLIKE_	0O2
DRUGLIKE_	0O3
DRUGLIKE_	0O8
DRUGLIKE_	0P0
DRUGLIKE_	0PA
DRUGLIKE_	0PQ
DRUGLIKE_	0QL
DRUGLIKE_	0RE
DRUGLIKE_	0RF
DRUGLIKE_	0RN
DRUGLIKE_	0RP
DRUGLIKE_	0RQ
DRUGLIKE_	0S2
DRUGLIKE_	0SG
DRUGLIKE_	0T1
DRUGLIKE_	0T9
DRUGLIKE_	0TX
DRUGLIKE_	0U
DRUGLIKE_	0U8
DRUGLIKE_	0U9
DRUGLIKE_	0UB
DRUGLIKE_	0UM
DRUGLIKE_	0UT
DRUGLIKE_	0UZ
DRUGLIKE_	0V5
DRUGLIKE_	0VR
DRUGLIKE_	0WD
DRUGLIKE_	0WK
DRUGLIKE_	0WM
DRUGLIKE_	0WO
DRUGLIKE_	0XL
DRUGLIKE_	0XO
DRUGLIKE_	0XQ
DRUGLIKE_	0XW
DRUGLIKE_	0Y0
DRUGLIKE_	0YR
DRUGLIKE_	0ZG
DRUGLIKE_	100
DRUGLIKE_	101
DRUGLIKE_	102
DRUGLIKE_	103
DRUGLIKE_	104
DRUGLIKE_	106
DRUGLIKE_	107
DRUGLIKE_	10A
DRUGLIKE_	10C
DRUGLIKE_	10U
DRUGLIKE_	111
DRUGLIKE_	113
DRUGLIKE_	114
DRUGLIKE_	115
DRUGLIKE_	117
DRUGLIKE_	11A
DRUGLIKE_	11C
DRUGLIKE_	11D
DRUGLIKE_	11F
DRUGLIKE_	11M
DRUGLIKE_	11N
DRUGLIKE_	11Q
DRUGLIKE_	11U
DRUGLIKE_	11X
DRUGLIKE_	11Z
DRUGLIKE_	121
DRUGLIKE_	122
DRUGLIKE_	123
DRUGLIKE_	124
DRUGLIKE_	125
DRUGLIKE_	126
DRUGLIKE_	127
DRUGLIKE_	128
DRUGLIKE_	129
DRUGLIKE_	12C
DRUGLIKE_	12H
DRUGLIKE_	12L
DRUGLIKE_	12P
DRUGLIKE_	12Q
DRUGLIKE_	12U
DRUGLIKE_	130
DRUGLIKE_	132
DRUGLIKE_	133
DRUGLIKE_	134
DRUGLIKE_	136
DRUGLIKE_	137
DRUGLIKE_	139
DRUGLIKE_	13H
DRUGLIKE_	13P
DRUGLIKE_	13U
DRUGLIKE_	13X
DRUGLIKE_	140
DRUGLIKE_	141
DRUGLIKE_	142
DRUGLIKE_	143
DRUGLIKE_	144
DRUGLIKE_	145
DRUGLIKE_	147
DRUGLIKE_	149
DRUGLIKE_	14A
DRUGLIKE_	14B
DRUGLIKE_	14C
DRUGLIKE_	14L
DRUGLIKE_	14U
DRUGLIKE_	14V
DRUGLIKE_	14W
DRUGLIKE_	150
DRUGLIKE_	152
DRUGLIKE_	153
DRUGLIKE_	154
DRUGLIKE_	155
DRUGLIKE_	156
DRUGLIKE_	157
DRUGLIKE_	159
DRUGLIKE_	15L
DRUGLIKE_	15M
DRUGLIKE_	15P
DRUGLIKE_	15U
DRUGLIKE_	15Y
DRUGLIKE_	15Z
DRUGLIKE_	161
DRUGLIKE_	164
DRUGLIKE_	166
DRUGLIKE_	167
DRUGLIKE_	168
DRUGLIKE_	16A
DRUGLIKE_	16B
DRUGLIKE_	16D
DRUGLIKE_	16G
DRUGLIKE_	16P
DRUGLIKE_	16U
DRUGLIKE_	16Y
DRUGLIKE_	171
DRUGLIKE_	173
DRUGLIKE_	174
DRUGLIKE_	175
DRUGLIKE_	176
DRUGLIKE_	177
DRUGLIKE_	178
DRUGLIKE_	17A
DRUGLIKE_	17C
DRUGLIKE_	17F
DRUGLIKE_	17H
DRUGLIKE_	17K
DRUGLIKE_	17M
DRUGLIKE_	181
DRUGLIKE_	183
DRUGLIKE_	184
DRUGLIKE_	185
DRUGLIKE_	186
DRUGLIKE_	18B
DRUGLIKE_	18D
DRUGLIKE_	18G
DRUGLIKE_	18M
DRUGLIKE_	18N
DRUGLIKE_	18T
DRUGLIKE_	191
DRUGLIKE_	192
DRUGLIKE_	193
DRUGLIKE_	194
DRUGLIKE_	195
DRUGLIKE_	196
DRUGLIKE_	198
DRUGLIKE_	199
DRUGLIKE_	19A
DRUGLIKE_	19U
DRUGLIKE_	1A2
DRUGLIKE_	1AB
DRUGLIKE_	1AC
DRUGLIKE_	1AD
DRUGLIKE_	1AE
DRUGLIKE_	1AL
DRUGLIKE_	1AN
DRUGLIKE_	1AT
DRUGLIKE_	1AU
DRUGLIKE_	1AW
DRUGLIKE_	1BA
DRUGLIKE_	1BD
DRUGLIKE_	1BH
DRUGLIKE_	1BN
DRUGLIKE_	1BO
DRUGLIKE_	1BP
DRUGLIKE_	1C2
DRUGLIKE_	1CA
DRUGLIKE_	1CB
DRUGLIKE_	1CD
DRUGLIKE_	1CE
DRUGLIKE_	1CF
DRUGLIKE_	1CM
DRUGLIKE_	1CN
DRUGLIKE_	1CP
DRUGLIKE_	1CV
DRUGLIKE_	1CW
DRUGLIKE_	1CX
DRUGLIKE_	1CZ
DRUGLIKE_	1DA
DRUGLIKE_	1DB
DRUGLIKE_	1DO
DRUGLIKE_	1DS
DRUGLIKE_	1E3
DRUGLIKE_	1E8
DRUGLIKE_	1EC
DRUGLIKE_	1ED
DRUGLIKE_	1EM
DRUGLIKE_	1EX
DRUGLIKE_	1F7
DRUGLIKE_	1FL
DRUGLIKE_	1FM
DRUGLIKE_	1FN
DRUGLIKE_	1FR
DRUGLIKE_	1G4
DRUGLIKE_	1G7
DRUGLIKE_	1G9
DRUGLIKE_	1GL
DRUGLIKE_	1GN
DRUGLIKE_	1GP
DRUGLIKE_	1GT
DRUGLIKE_	1GZ
DRUGLIKE_	1HA
DRUGLIKE_	1HE
DRUGLIKE_	1HN
DRUGLIKE_	1HP
DRUGLIKE_	1HU
DRUGLIKE_	1IG
DRUGLIKE_	1IQ
DRUGLIKE_	1IT
DRUGLIKE_	1JB
DRUGLIKE_	1JZ
DRUGLIKE_	1K0
DRUGLIKE_	1K4
DRUGLIKE_	1KS
DRUGLIKE_	1KX
DRUGLIKE_	1LD
DRUGLIKE_	1LL
DRUGLIKE_	1LM
DRUGLIKE_	1LP
DRUGLIKE_	1MA
DRUGLIKE_	1MC
DRUGLIKE_	1MG
DRUGLIKE_	1MM
DRUGLIKE_	1MT
DRUGLIKE_	1MZ
DRUGLIKE_	1N1
DRUGLIKE_	1NA
DRUGLIKE_	1NB
DRUGLIKE_	1NI
DRUGLIKE_	1NP
DRUGLIKE_	1O8
DRUGLIKE_	1OH
DRUGLIKE_	1OL
DRUGLIKE_	1OR
DRUGLIKE_	1P3
DRUGLIKE_	1PC
DRUGLIKE_	1PE
DRUGLIKE_	1PG
DRUGLIKE_	1PL
DRUGLIKE_	1PN
DRUGLIKE_	1PQ
DRUGLIKE_	1PU
DRUGLIKE_	1PY
DRUGLIKE_	1QK
DRUGLIKE_	1QL
DRUGLIKE_	1QQ
DRUGLIKE_	1QW
DRUGLIKE_	1RB
DRUGLIKE_	1RL
DRUGLIKE_	1S0
DRUGLIKE_	1S6
DRUGLIKE_	1SC
DRUGLIKE_	1SH
DRUGLIKE_	1SY
DRUGLIKE_	1TA
DRUGLIKE_	1TB
DRUGLIKE_	1TL
DRUGLIKE_	1U7
DRUGLIKE_	1UN
DRUGLIKE_	1VU
DRUGLIKE_	1W8
DRUGLIKE_	1WE
DRUGLIKE_	1WV
DRUGLIKE_	1WX
DRUGLIKE_	1X0
DRUGLIKE_	1X9
DRUGLIKE_	1XH
DRUGLIKE_	1XJ
DRUGLIKE_	1Y7
DRUGLIKE_	1YA
DRUGLIKE_	1YC
DRUGLIKE_	1YD
DRUGLIKE_	1YE
DRUGLIKE_	1YF
DRUGLIKE_	1YJ
DRUGLIKE_	1YN
DRUGLIKE_	1ZN
DRUGLIKE_	1ZT
DRUGLIKE_	1ZZ
DRUGLIKE_	200
DRUGLIKE_	201
DRUGLIKE_	204
DRUGLIKE_	205
DRUGLIKE_	207
DRUGLIKE_	208
DRUGLIKE_	20A
DRUGLIKE_	20K
DRUGLIKE_	20S
DRUGLIKE_	210
DRUGLIKE_	211
DRUGLIKE_	212
DRUGLIKE_	216
DRUGLIKE_	219
DRUGLIKE_	21B
DRUGLIKE_	21D
DRUGLIKE_	21U
DRUGLIKE_	220
DRUGLIKE_	224
DRUGLIKE_	225
DRUGLIKE_	226
DRUGLIKE_	228
DRUGLIKE_	229
DRUGLIKE_	22F
DRUGLIKE_	22M
DRUGLIKE_	22N
DRUGLIKE_	22U
DRUGLIKE_	230
DRUGLIKE_	231
DRUGLIKE_	234
DRUGLIKE_	235
DRUGLIKE_	239
DRUGLIKE_	23C
DRUGLIKE_	23D
DRUGLIKE_	23F
DRUGLIKE_	23G
DRUGLIKE_	23M
DRUGLIKE_	23N
DRUGLIKE_	23R
DRUGLIKE_	23S
DRUGLIKE_	23T
DRUGLIKE_	23U
DRUGLIKE_	242
DRUGLIKE_	243
DRUGLIKE_	244
DRUGLIKE_	24B
DRUGLIKE_	24G
DRUGLIKE_	24I
DRUGLIKE_	24M
DRUGLIKE_	24U
DRUGLIKE_	251
DRUGLIKE_	252
DRUGLIKE_	253
DRUGLIKE_	254
DRUGLIKE_	255
DRUGLIKE_	256
DRUGLIKE_	25A
DRUGLIKE_	25L
DRUGLIKE_	262
DRUGLIKE_	269
DRUGLIKE_	26A
DRUGLIKE_	26C
DRUGLIKE_	26P
DRUGLIKE_	26U
DRUGLIKE_	270
DRUGLIKE_	272
DRUGLIKE_	276
DRUGLIKE_	277
DRUGLIKE_	279
DRUGLIKE_	27A
DRUGLIKE_	27K
DRUGLIKE_	27L
DRUGLIKE_	27R
DRUGLIKE_	27U
DRUGLIKE_	283
DRUGLIKE_	287
DRUGLIKE_	288
DRUGLIKE_	289
DRUGLIKE_	28E
DRUGLIKE_	28J
DRUGLIKE_	28T
DRUGLIKE_	28Z
DRUGLIKE_	292
DRUGLIKE_	293
DRUGLIKE_	294
DRUGLIKE_	295
DRUGLIKE_	297
DRUGLIKE_	299
DRUGLIKE_	29B
DRUGLIKE_	29C
DRUGLIKE_	29D
DRUGLIKE_	29E
DRUGLIKE_	29J
DRUGLIKE_	29Q
DRUGLIKE_	29S
DRUGLIKE_	29U
DRUGLIKE_	2A5
DRUGLIKE_	2A6
DRUGLIKE_	2A9
DRUGLIKE_	2AC
DRUGLIKE_	2AD
DRUGLIKE_	2AF
DRUGLIKE_	2AM
DRUGLIKE_	2AN
DRUGLIKE_	2AS
DRUGLIKE_	2AT
DRUGLIKE_	2AU
DRUGLIKE_	2BA
DRUGLIKE_	2BB
DRUGLIKE_	2BC
DRUGLIKE_	2BE
DRUGLIKE_	2BF
DRUGLIKE_	2BH
DRUGLIKE_	2BK
DRUGLIKE_	2BL
DRUGLIKE_	2BM
DRUGLIKE_	2BN
DRUGLIKE_	2BO
DRUGLIKE_	2BR
DRUGLIKE_	2BT
DRUGLIKE_	2BU
DRUGLIKE_	2C0
DRUGLIKE_	2C2
DRUGLIKE_	2C5
DRUGLIKE_	2C7
DRUGLIKE_	2C9
DRUGLIKE_	2CA
DRUGLIKE_	2CC
DRUGLIKE_	2CH
DRUGLIKE_	2CP
DRUGLIKE_	2CV
DRUGLIKE_	2D7
DRUGLIKE_	2D8
DRUGLIKE_	2D9
DRUGLIKE_	2DC
DRUGLIKE_	2DD
DRUGLIKE_	2DE
DRUGLIKE_	2DG
DRUGLIKE_	2DI
DRUGLIKE_	2DL
DRUGLIKE_	2DP
DRUGLIKE_	2DR
DRUGLIKE_	2DT
DRUGLIKE_	2E1
DRUGLIKE_	2E2
DRUGLIKE_	2EA
DRUGLIKE_	2ED
DRUGLIKE_	2EG
DRUGLIKE_	2EH
DRUGLIKE_	2EP
DRUGLIKE_	2EQ
DRUGLIKE_	2F8
DRUGLIKE_	2FA
DRUGLIKE_	2FD
DRUGLIKE_	2FF
DRUGLIKE_	2FG
DRUGLIKE_	2FH
DRUGLIKE_	2FK
DRUGLIKE_	2FL
DRUGLIKE_	2FM
DRUGLIKE_	2FP
DRUGLIKE_	2FR
DRUGLIKE_	2G3
DRUGLIKE_	2GG
DRUGLIKE_	2GJ
DRUGLIKE_	2GM
DRUGLIKE_	2GP
DRUGLIKE_	2GS
DRUGLIKE_	2GT
DRUGLIKE_	2GX
DRUGLIKE_	2H3
DRUGLIKE_	2H4
DRUGLIKE_	2HA
DRUGLIKE_	2HC
DRUGLIKE_	2HP
DRUGLIKE_	2HR
DRUGLIKE_	2HS
DRUGLIKE_	2IG
DRUGLIKE_	2IH
DRUGLIKE_	2IL
DRUGLIKE_	2IP
DRUGLIKE_	2JD
DRUGLIKE_	2JH
DRUGLIKE_	2JN
DRUGLIKE_	2JW
DRUGLIKE_	2K1
DRUGLIKE_	2K2
DRUGLIKE_	2K3
DRUGLIKE_	2KL
DRUGLIKE_	2KN
DRUGLIKE_	2KQ
DRUGLIKE_	2KT
DRUGLIKE_	2KW
DRUGLIKE_	2KY
DRUGLIKE_	2LG
DRUGLIKE_	2LP
DRUGLIKE_	2LR
DRUGLIKE_	2LU
DRUGLIKE_	2M4
DRUGLIKE_	2M5
DRUGLIKE_	2M6
DRUGLIKE_	2M8
DRUGLIKE_	2MC
DRUGLIKE_	2MG
DRUGLIKE_	2MH
DRUGLIKE_	2MK
DRUGLIKE_	2ML
DRUGLIKE_	2MN
DRUGLIKE_	2MP
DRUGLIKE_	2MR
DRUGLIKE_	2MT
DRUGLIKE_	2MU
DRUGLIKE_	2MV
DRUGLIKE_	2MX
DRUGLIKE_	2N5
DRUGLIKE_	2NA
DRUGLIKE_	2ND
DRUGLIKE_	2NE
DRUGLIKE_	2NF
DRUGLIKE_	2NI
DRUGLIKE_	2NO
DRUGLIKE_	2NP
DRUGLIKE_	2O7
DRUGLIKE_	2OA
DRUGLIKE_	2OB
DRUGLIKE_	2OG
DRUGLIKE_	2OH
DRUGLIKE_	2OP
DRUGLIKE_	2OS
DRUGLIKE_	2OW
DRUGLIKE_	2PB
DRUGLIKE_	2PC
DRUGLIKE_	2PD
DRUGLIKE_	2PE
DRUGLIKE_	2PG
DRUGLIKE_	2PI
DRUGLIKE_	2PL
DRUGLIKE_	2PM
DRUGLIKE_	2PO
DRUGLIKE_	2PP
DRUGLIKE_	2PU
DRUGLIKE_	2PY
DRUGLIKE_	2Q2
DRUGLIKE_	2QL
DRUGLIKE_	2R9
DRUGLIKE_	2RA
DRUGLIKE_	2RB
DRUGLIKE_	2RC
DRUGLIKE_	2RD
DRUGLIKE_	2RW
DRUGLIKE_	2S2
DRUGLIKE_	2S3
DRUGLIKE_	2S8
DRUGLIKE_	2SA
DRUGLIKE_	2SC
DRUGLIKE_	2SI
DRUGLIKE_	2SJ
DRUGLIKE_	2SK
DRUGLIKE_	2SP
DRUGLIKE_	2T1
DRUGLIKE_	2TH
DRUGLIKE_	2TL
DRUGLIKE_	2TN
DRUGLIKE_	2TP
DRUGLIKE_	2TY
DRUGLIKE_	2U8
DRUGLIKE_	2UF
DRUGLIKE_	2UL
DRUGLIKE_	2UN
DRUGLIKE_	2UO
DRUGLIKE_	2UP
DRUGLIKE_	2VH
DRUGLIKE_	2VP
DRUGLIKE_	2VR
DRUGLIKE_	2VZ
DRUGLIKE_	2W0
DRUGLIKE_	2WP
DRUGLIKE_	2WS
DRUGLIKE_	2WU
DRUGLIKE_	2WW
DRUGLIKE_	2Y5
DRUGLIKE_	2YB
DRUGLIKE_	2YN
DRUGLIKE_	2YP
DRUGLIKE_	2YQ
DRUGLIKE_	300
DRUGLIKE_	302
DRUGLIKE_	303
DRUGLIKE_	304
DRUGLIKE_	308
DRUGLIKE_	30N
DRUGLIKE_	30Z
DRUGLIKE_	311
DRUGLIKE_	312
DRUGLIKE_	313
DRUGLIKE_	315
DRUGLIKE_	317
DRUGLIKE_	319
DRUGLIKE_	31U
DRUGLIKE_	320
DRUGLIKE_	322
DRUGLIKE_	324
DRUGLIKE_	325
DRUGLIKE_	326
DRUGLIKE_	327
DRUGLIKE_	328
DRUGLIKE_	329
DRUGLIKE_	32A
DRUGLIKE_	32D
DRUGLIKE_	32M
DRUGLIKE_	32O
DRUGLIKE_	32Q
DRUGLIKE_	32R
DRUGLIKE_	32S
DRUGLIKE_	32U
DRUGLIKE_	330
DRUGLIKE_	332
DRUGLIKE_	333
DRUGLIKE_	334
DRUGLIKE_	336
DRUGLIKE_	338
DRUGLIKE_	33A
DRUGLIKE_	33D
DRUGLIKE_	33E
DRUGLIKE_	33J
DRUGLIKE_	33O
DRUGLIKE_	33P
DRUGLIKE_	33U
DRUGLIKE_	33X
DRUGLIKE_	33Y
DRUGLIKE_	340
DRUGLIKE_	342
DRUGLIKE_	344
DRUGLIKE_	345
DRUGLIKE_	346
DRUGLIKE_	347
DRUGLIKE_	34A
DRUGLIKE_	34C
DRUGLIKE_	34O
DRUGLIKE_	34Q
DRUGLIKE_	34T
DRUGLIKE_	34U
DRUGLIKE_	34V
DRUGLIKE_	34W
DRUGLIKE_	352
DRUGLIKE_	356
DRUGLIKE_	357
DRUGLIKE_	358
DRUGLIKE_	359
DRUGLIKE_	35A
DRUGLIKE_	35F
DRUGLIKE_	35G
DRUGLIKE_	35P
DRUGLIKE_	35R
DRUGLIKE_	361
DRUGLIKE_	367
DRUGLIKE_	368
DRUGLIKE_	36M
DRUGLIKE_	371
DRUGLIKE_	373
DRUGLIKE_	377
DRUGLIKE_	37A
DRUGLIKE_	37B
DRUGLIKE_	37L
DRUGLIKE_	37T
DRUGLIKE_	37U
DRUGLIKE_	37X
DRUGLIKE_	37Z
DRUGLIKE_	382
DRUGLIKE_	385
DRUGLIKE_	388
DRUGLIKE_	38J
DRUGLIKE_	38O
DRUGLIKE_	38P
DRUGLIKE_	38S
DRUGLIKE_	38T
DRUGLIKE_	391
DRUGLIKE_	393
DRUGLIKE_	394
DRUGLIKE_	395
DRUGLIKE_	397
DRUGLIKE_	39A
DRUGLIKE_	39N
DRUGLIKE_	39S
DRUGLIKE_	39Z
DRUGLIKE_	3A0
DRUGLIKE_	3A3
DRUGLIKE_	3AA
DRUGLIKE_	3AC
DRUGLIKE_	3AD
DRUGLIKE_	3AG
DRUGLIKE_	3AL
DRUGLIKE_	3AM
DRUGLIKE_	3AN
DRUGLIKE_	3AR
DRUGLIKE_	3AS
DRUGLIKE_	3AT
DRUGLIKE_	3B3
DRUGLIKE_	3B4
DRUGLIKE_	3B5
DRUGLIKE_	3B6
DRUGLIKE_	3B8
DRUGLIKE_	3B9
DRUGLIKE_	3BA
DRUGLIKE_	3BB
DRUGLIKE_	3BD
DRUGLIKE_	3BE
DRUGLIKE_	3BF
DRUGLIKE_	3BK
DRUGLIKE_	3BM
DRUGLIKE_	3BT
DRUGLIKE_	3BU
DRUGLIKE_	3BY
DRUGLIKE_	3C0
DRUGLIKE_	3CA
DRUGLIKE_	3CB
DRUGLIKE_	3CC
DRUGLIKE_	3CD
DRUGLIKE_	3CE
DRUGLIKE_	3CH
DRUGLIKE_	3CJ
DRUGLIKE_	3CK
DRUGLIKE_	3CM
DRUGLIKE_	3CP
DRUGLIKE_	3CU
DRUGLIKE_	3CZ
DRUGLIKE_	3D1
DRUGLIKE_	3DA
DRUGLIKE_	3DB
DRUGLIKE_	3DE
DRUGLIKE_	3DG
DRUGLIKE_	3DH
DRUGLIKE_	3DO
DRUGLIKE_	3DP
DRUGLIKE_	3DR
DRUGLIKE_	3DS
DRUGLIKE_	3DT
DRUGLIKE_	3DZ
DRUGLIKE_	3EA
DRUGLIKE_	3EE
DRUGLIKE_	3EV
DRUGLIKE_	3EW
DRUGLIKE_	3FD
DRUGLIKE_	3FG
DRUGLIKE_	3FP
DRUGLIKE_	3FT
DRUGLIKE_	3G3
DRUGLIKE_	3G4
DRUGLIKE_	3G6
DRUGLIKE_	3GC
DRUGLIKE_	3GN
DRUGLIKE_	3GP
DRUGLIKE_	3GQ
DRUGLIKE_	3GR
DRUGLIKE_	3GU
DRUGLIKE_	3GV
DRUGLIKE_	3H4
DRUGLIKE_	3H9
DRUGLIKE_	3HA
DRUGLIKE_	3HC
DRUGLIKE_	3HD
DRUGLIKE_	3HG
DRUGLIKE_	3HI
DRUGLIKE_	3HO
DRUGLIKE_	3HP
DRUGLIKE_	3HT
DRUGLIKE_	3HX
DRUGLIKE_	3IB
DRUGLIKE_	3ID
DRUGLIKE_	3IG
DRUGLIKE_	3IH
DRUGLIKE_	3IL
DRUGLIKE_	3IP
DRUGLIKE_	3JD
DRUGLIKE_	3JW
